long,lat,group,order,region,subregion,avgvac
-102.5479889,29.742239,2513,74978,texas,brewster,0.816666667
-102.5766373,29.75942802,2513,74979,texas,brewster,0.816666667
-102.6224747,29.73650932,2513,74980,texas,brewster,0.816666667
-102.6511154,29.73650932,2513,74981,texas,brewster,0.816666667
-102.6740417,29.73650932,2513,74982,texas,brewster,0.816666667
-102.7084198,29.66202545,2513,74983,texas,brewster,0.816666667
-102.7427902,29.63337708,2513,74984,texas,brewster,0.816666667
-102.7427902,29.59326935,2513,74985,texas,brewster,0.816666667
-102.7657089,29.60473061,2513,74986,texas,brewster,0.816666667
-102.7714386,29.57608223,2513,74987,texas,brewster,0.816666667
-102.7828979,29.5359745,2513,74988,texas,brewster,0.816666667
-102.8115463,29.52451324,2513,74989,texas,brewster,0.816666667
-102.8115463,29.47867966,2513,74990,texas,brewster,0.816666667
-102.8287354,29.45003128,2513,74991,texas,brewster,0.816666667
-102.8287354,29.41565514,2513,74992,texas,brewster,0.816666667
-102.834465,29.36408615,2513,74993,texas,brewster,0.816666667
-102.8803024,29.34689903,2513,74994,texas,brewster,0.816666667
-102.8974915,29.29533386,2513,74995,texas,brewster,0.816666667
-102.9032211,29.26668358,2513,74996,texas,brewster,0.816666667
-102.8803024,29.2151165,2513,74997,texas,brewster,0.816666667
-102.9089508,29.2151165,2513,74998,texas,brewster,0.816666667
-102.9375992,29.18647003,2513,74999,texas,brewster,0.816666667
-102.9891663,29.16928291,2513,75000,texas,brewster,0.816666667
-103.0120773,29.16355133,2513,75001,texas,brewster,0.816666667
-103.0350037,29.11198425,2513,75002,texas,brewster,0.816666667
-103.0751114,29.08906937,2513,75003,texas,brewster,0.816666667
-103.1037521,29.04896164,2513,75004,texas,brewster,0.816666667
-103.1152191,28.99166298,2513,75005,texas,brewster,0.816666667
-103.1324005,28.97447586,2513,75006,texas,brewster,0.816666667
-103.1610565,28.98593712,2513,75007,texas,brewster,0.816666667
-103.1954269,28.98593712,2513,75008,texas,brewster,0.816666667
-103.2584534,28.97447586,2513,75009,texas,brewster,0.816666667
-103.2871017,28.97447586,2513,75010,texas,brewster,0.816666667
-103.3386688,29.03750038,2513,75011,texas,brewster,0.816666667
-103.3501282,29.03750038,2513,75012,texas,brewster,0.816666667
-103.3730469,29.01458168,2513,75013,texas,brewster,0.816666667
-103.3902359,29.01458168,2513,75014,texas,brewster,0.816666667
-103.441803,29.05468941,2513,75015,texas,brewster,0.816666667
-103.4704437,29.06041908,2513,75016,texas,brewster,0.816666667
-103.4933701,29.12344551,2513,75017,texas,brewster,0.816666667
-103.5449295,29.14063263,2513,75018,texas,brewster,0.816666667
-103.5735855,29.15209389,2513,75019,texas,brewster,0.816666667
-103.642334,29.15209389,2513,75020,texas,brewster,0.816666667
-103.6996307,29.16355133,2513,75021,texas,brewster,0.816666667
-103.7397385,29.19792747,2513,75022,texas,brewster,0.816666667
-103.7569275,29.2151165,2513,75023,texas,brewster,0.816666667
-103.7913055,29.2151165,2513,75024,texas,brewster,0.816666667
-103.7741165,29.24376488,2513,75025,texas,brewster,0.816666667
-103.7970352,29.2609539,2513,75026,texas,brewster,0.816666667
-101.0869446,34.74989319,2514,75028,texas,briscoe,1
-100.9437103,34.74989319,2514,75029,texas,briscoe,1
-100.9437103,34.30871201,2514,75030,texas,briscoe,1
-101.0353775,34.30871201,2514,75031,texas,briscoe,1
-101.4937439,34.30871201,2514,75032,texas,briscoe,1
-101.4937439,34.7441597,2514,75033,texas,briscoe,1
-101.0869446,34.74989319,2514,75034,texas,briscoe,1
-98.32528687,26.79150581,2515,75036,texas,brooks,0.994680851
-98.4341507,26.79150581,2515,75037,texas,brooks,0.994680851
-98.43987274,26.85453224,2515,75038,texas,brooks,0.994680851
-98.42269135,26.91755676,2515,75039,texas,brooks,0.994680851
-98.42269135,27.07225609,2515,75040,texas,brooks,0.994680851
-98.46852875,27.07225609,2515,75041,texas,brooks,0.994680851
-98.46852875,27.15819931,2515,75042,texas,brooks,0.994680851
-98.49144745,27.15819931,2515,75043,texas,brooks,0.994680851
-98.49717712,27.23841286,2515,75044,texas,brooks,0.994680851
-98.5200882,27.26133156,2515,75045,texas,brooks,0.994680851
-98.54301453,27.26706123,2515,75046,texas,brooks,0.994680851
-98.23934174,27.27279091,2515,75047,texas,brooks,0.994680851
-98.06172943,27.27279091,2515,75048,texas,brooks,0.994680851
-97.998703,27.27852058,2515,75049,texas,brooks,0.994680851
-97.998703,27.21549416,2515,75050,texas,brooks,0.994680851
-97.99297333,26.79150581,2515,75051,texas,brooks,0.994680851
-98.32528687,26.79150581,2515,75052,texas,brooks,0.994680851
-99.09305573,31.46684265,2516,75054,texas,brown,0.940324819
-99.2076416,31.48976135,2516,75055,texas,brown,0.940324819
-99.2076416,32.0741806,2516,75056,texas,brown,0.940324819
-99.1159668,32.0741806,2516,75057,texas,brown,0.940324819
-98.91543579,32.0741806,2516,75058,texas,brown,0.940324819
-98.65187073,31.70175552,2516,75059,texas,brown,0.940324819
-98.76646423,31.69029427,2516,75060,texas,brown,0.940324819
-98.77792358,31.638731,2516,75061,texas,brown,0.940324819
-98.88678741,31.55851746,2516,75062,texas,brown,0.940324819
-98.98418427,31.49549103,2516,75063,texas,brown,0.940324819
-99.09305573,31.46684265,2516,75064,texas,brown,0.940324819
-96.62932587,30.73345757,2517,75066,texas,burleson,0.985229471
-96.57776642,30.68762016,2517,75067,texas,burleson,0.985229471
-96.59495544,30.66470146,2517,75068,texas,burleson,0.985229471
-96.58922577,30.63032532,2517,75069,texas,burleson,0.985229471
-96.50328064,30.62459373,2517,75070,texas,burleson,0.985229471
-96.42879486,30.58448792,2517,75071,texas,burleson,0.985229471
-96.42306519,30.54438019,2517,75072,texas,burleson,0.985229471
-96.40014648,30.53291893,2517,75073,texas,burleson,0.985229471
-96.36577606,30.54438019,2517,75074,texas,burleson,0.985229471
-96.29701233,30.44124794,2517,75075,texas,burleson,0.985229471
-96.28556061,30.41259956,2517,75076,texas,burleson,0.985229471
-96.302742,30.40114212,2517,75077,texas,burleson,0.985229471
-96.29701233,30.37822342,2517,75078,texas,burleson,0.985229471
-96.37150574,30.37249184,2517,75079,texas,burleson,0.985229471
-96.41161346,30.36103439,2517,75080,texas,burleson,0.985229471
-96.45745087,30.33811569,2517,75081,texas,burleson,0.985229471
-96.54911804,30.32092667,2517,75082,texas,burleson,0.985229471
-96.63506317,30.30373955,2517,75083,texas,burleson,0.985229471
-96.6522522,30.30373955,2517,75084,texas,burleson,0.985229471
-96.68090057,30.32665443,2517,75085,texas,burleson,0.985229471
-96.73246765,30.32092667,2517,75086,texas,burleson,0.985229471
-96.76683807,30.33811569,2517,75087,texas,burleson,0.985229471
-96.79548645,30.38968086,2517,75088,texas,burleson,0.985229471
-96.90435028,30.45843697,2517,75089,texas,burleson,0.985229471
-96.90435028,30.51000404,2517,75090,texas,burleson,0.985229471
-96.92726898,30.54438019,2517,75091,texas,burleson,0.985229471
-96.94445801,30.56729889,2517,75092,texas,burleson,0.985229471
-96.62932587,30.73345757,2517,75093,texas,burleson,0.985229471
-98.4570694,31.01993561,2518,75095,texas,burnet,0.8796174
-97.91275787,31.03139305,2518,75096,texas,burnet,0.8796174
-97.83254242,30.89961624,2518,75097,texas,burnet,0.8796174
-97.89556885,30.85377884,2518,75098,texas,burnet,0.8796174
-97.95859528,30.80794144,2518,75099,texas,burnet,0.8796174
-98.01589203,30.69907761,2518,75100,texas,burnet,0.8796174
-98.05599976,30.61313629,2518,75101,texas,burnet,0.8796174
-98.12474823,30.50427437,2518,75102,texas,burnet,0.8796174
-98.07318115,30.48708534,2518,75103,texas,burnet,0.8796174
-98.10183716,30.41832924,2518,75104,texas,burnet,0.8796174
-98.36539459,30.50427437,2518,75105,texas,burnet,0.8796174
-98.35966492,30.56729889,2518,75106,texas,burnet,0.8796174
-98.41123199,30.56729889,2518,75107,texas,burnet,0.8796174
-98.41696167,30.66470146,2518,75108,texas,burnet,0.8796174
-98.36539459,30.75064468,2518,75109,texas,burnet,0.8796174
-98.42269135,30.75064468,2518,75110,texas,burnet,0.8796174
-98.4341507,30.77356339,2518,75111,texas,burnet,0.8796174
-98.38258362,30.83658981,2518,75112,texas,burnet,0.8796174
-98.42842102,30.83658981,2518,75113,texas,burnet,0.8796174
-98.4341507,30.86523628,2518,75114,texas,burnet,0.8796174
-98.45133972,30.8824234,2518,75115,texas,burnet,0.8796174
-98.45133972,30.91107368,2518,75116,texas,burnet,0.8796174
-98.42269135,30.93972206,2518,75117,texas,burnet,0.8796174
-98.4570694,30.96836853,2518,75118,texas,burnet,0.8796174
-98.44561005,31.00847435,2518,75119,texas,burnet,0.8796174
-98.4570694,31.01993561,2518,75120,texas,burnet,0.8796174
-97.3168869,29.7880764,2519,75122,texas,caldwell,0.985249518
-97.43720245,29.72505188,2519,75123,texas,caldwell,0.985249518
-97.59763336,29.63910675,2519,75124,texas,caldwell,0.985249518
-97.63774109,29.65056419,2519,75125,texas,caldwell,0.985249518
-97.66065216,29.67348289,2519,75126,texas,caldwell,0.985249518
-97.70075989,29.67921448,2519,75127,texas,caldwell,0.985249518
-97.75805664,29.72505188,2519,75128,texas,caldwell,0.985249518
-97.83827209,29.79953384,2519,75129,texas,caldwell,0.985249518
-97.8611908,29.84537125,2519,75130,texas,caldwell,0.985249518
-97.88983917,29.8568306,2519,75131,texas,caldwell,0.985249518
-97.9070282,29.87401772,2519,75132,texas,caldwell,0.985249518
-97.90129852,29.89120865,2519,75133,texas,caldwell,0.985249518
-97.80962372,29.95423508,2519,75134,texas,caldwell,0.985249518
-97.78097534,29.98288155,2519,75135,texas,caldwell,0.985249518
-97.71221924,30.01152992,2519,75136,texas,caldwell,0.985249518
-97.64347076,30.06882477,2519,75137,texas,caldwell,0.985249518
-97.3168869,29.7880764,2519,75138,texas,caldwell,0.985249518
-96.89289093,28.51037979,2520,75140,texas,calhoun,0.992979243
-96.90435028,28.56194496,2520,75141,texas,calhoun,0.992979243
-96.93299866,28.58486366,2520,75142,texas,calhoun,0.992979243
-96.86425018,28.64789009,2520,75143,texas,calhoun,0.992979243
-96.743927,28.67080879,2520,75144,texas,calhoun,0.992979243
-96.70381927,28.68799591,2520,75145,texas,calhoun,0.992979243
-96.66943359,28.72810364,2520,75146,texas,calhoun,0.992979243
-96.65798187,28.68799591,2520,75147,texas,calhoun,0.992979243
-96.64079285,28.63643074,2520,75148,texas,calhoun,0.992979243
-96.65798187,28.60778236,2520,75149,texas,calhoun,0.992979243
-96.65798187,28.59059525,2520,75150,texas,calhoun,0.992979243
-96.64079285,28.59059525,2520,75151,texas,calhoun,0.992979243
-96.60068512,28.59632301,2520,75152,texas,calhoun,0.992979243
-96.57776642,28.60205269,2520,75153,texas,calhoun,0.992979243
-96.52619934,28.56767654,2520,75154,texas,calhoun,0.992979243
-96.51473999,28.55048561,2520,75155,texas,calhoun,0.992979243
-96.55484772,28.53329849,2520,75156,texas,calhoun,0.992979243
-96.58349609,28.51037979,2520,75157,texas,calhoun,0.992979243
-96.58922577,28.49319077,2520,75158,texas,calhoun,0.992979243
-96.55484772,28.49319077,2520,75159,texas,calhoun,0.992979243
-96.51473999,28.51037979,2520,75160,texas,calhoun,0.992979243
-96.46890259,28.51610947,2520,75161,texas,calhoun,0.992979243
-96.43452454,28.4645443,2520,75162,texas,calhoun,0.992979243
-96.47463226,28.4416256,2520,75163,texas,calhoun,0.992979243
-96.49755096,28.42443657,2520,75164,texas,calhoun,0.992979243
-96.51473999,28.43016624,2520,75165,texas,calhoun,0.992979243
-96.53765869,28.40724754,2520,75166,texas,calhoun,0.992979243
-96.61787415,28.36713982,2520,75167,texas,calhoun,0.992979243
-96.6522522,28.3499527,2520,75168,texas,calhoun,0.992979243
-96.68663025,28.33849335,2520,75169,texas,calhoun,0.992979243
-96.6980896,28.34422302,2520,75170,texas,calhoun,0.992979243
-96.715271,28.36141205,2520,75171,texas,calhoun,0.992979243
-96.72673798,28.42443657,2520,75172,texas,calhoun,0.992979243
-96.73819733,28.43589592,2520,75173,texas,calhoun,0.992979243
-96.77257538,28.44735336,2520,75174,texas,calhoun,0.992979243
-96.79548645,28.47600365,2520,75175,texas,calhoun,0.992979243
-96.80121613,28.49892044,2520,75176,texas,calhoun,0.992979243
-96.82414246,28.50465012,2520,75177,texas,calhoun,0.992979243
-96.83559418,28.49319077,2520,75178,texas,calhoun,0.992979243
-96.82987213,28.47027206,2520,75179,texas,calhoun,0.992979243
-96.80121613,28.44735336,2520,75180,texas,calhoun,0.992979243
-96.82414246,28.4416256,2520,75181,texas,calhoun,0.992979243
-96.84132385,28.45308495,2520,75182,texas,calhoun,0.992979243
-96.8757019,28.49319077,2520,75183,texas,calhoun,0.992979243
-96.89289093,28.51037979,2520,75184,texas,calhoun,0.992979243
-99.6259079,32.52108383,2521,75186,texas,callahan,0.942184662
-99.1159668,32.52108383,2521,75187,texas,callahan,0.942184662
-99.1159668,32.0741806,2521,75188,texas,callahan,0.942184662
-99.2076416,32.0741806,2521,75189,texas,callahan,0.942184662
-99.63162994,32.0741806,2521,75190,texas,callahan,0.942184662
-99.6259079,32.52108383,2521,75191,texas,callahan,0.942184662
-97.86692047,26.06958008,2522,75193,texas,cameron,0.990739769
-97.86692047,26.35605812,2522,75194,texas,cameron,0.990739769
-97.78097534,26.35032845,2522,75195,texas,cameron,0.990739769
-97.55179596,26.32168007,2522,75196,texas,cameron,0.990739769
-97.54606628,26.34459877,2522,75197,texas,cameron,0.990739769
-97.52887726,26.33313942,2522,75198,texas,cameron,0.990739769
-97.51741791,26.35605812,2522,75199,texas,cameron,0.990739769
-97.46585083,26.34459877,2522,75200,texas,cameron,0.990739769
-97.45439148,26.37324715,2522,75201,texas,cameron,0.990739769
-97.42001343,26.39043617,2522,75202,texas,cameron,0.990739769
-97.39136505,26.39043617,2522,75203,texas,cameron,0.990739769
-97.37417603,26.3617878,2522,75204,texas,cameron,0.990739769
-97.37417603,26.30449295,2522,75205,texas,cameron,0.990739769
-97.3627243,26.28730202,2522,75206,texas,cameron,0.990739769
-97.33979797,26.29876137,2522,75207,texas,cameron,0.990739769
-97.32261658,26.28730202,2522,75208,texas,cameron,0.990739769
-97.3340683,26.2701149,2522,75209,texas,cameron,0.990739769
-97.34552765,26.23000717,2522,75210,texas,cameron,0.990739769
-97.30541992,26.21282005,2522,75211,texas,cameron,0.990739769
-97.3168869,26.16698265,2522,75212,texas,cameron,0.990739769
-97.3168869,26.14406395,2522,75213,texas,cameron,0.990739769
-97.3111496,26.12114716,2522,75214,texas,cameron,0.990739769
-97.28250885,26.10395622,2522,75215,texas,cameron,0.990739769
-97.25385284,26.11541557,2522,75216,texas,cameron,0.990739769
-97.23094177,26.12114716,2522,75217,texas,cameron,0.990739769
-97.21374512,26.10395622,2522,75218,texas,cameron,0.990739769
-97.2252121,26.0867691,2522,75219,texas,cameron,0.990739769
-97.25385284,26.06958008,2522,75220,texas,cameron,0.990739769
-97.26531219,26.0409317,2522,75221,texas,cameron,0.990739769
-97.25385284,26.00082397,2522,75222,texas,cameron,0.990739769
-97.21947479,26.01228333,2522,75223,texas,cameron,0.990739769
-97.2252121,26.02947235,2522,75224,texas,cameron,0.990739769
-97.20801544,26.0409317,2522,75225,texas,cameron,0.990739769
-97.17937469,26.01228333,2522,75226,texas,cameron,0.990739769
-97.18510437,26.0638504,2522,75227,texas,cameron,0.990739769
-97.17937469,26.08103752,2522,75228,texas,cameron,0.990739769
-97.15645599,26.08103752,2522,75229,texas,cameron,0.990739769
-97.15072632,26.05812073,2522,75230,texas,cameron,0.990739769
-97.16790771,25.96644783,2522,75231,texas,cameron,0.990739769
-97.2710495,25.96644783,2522,75232,texas,cameron,0.990739769
-97.29396057,25.96071815,2522,75233,texas,cameron,0.990739769
-97.29396057,25.94352913,2522,75234,texas,cameron,0.990739769
-97.29969025,25.93779945,2522,75235,texas,cameron,0.990739769
-97.3340683,25.93779945,2522,75236,texas,cameron,0.990739769
-97.3627243,25.93779945,2522,75237,texas,cameron,0.990739769
-97.37417603,25.93779945,2522,75238,texas,cameron,0.990739769
-97.36844635,25.93779945,2522,75239,texas,cameron,0.990739769
-97.37417603,25.93779945,2522,75240,texas,cameron,0.990739769
-97.39709473,25.93779945,2522,75241,texas,cameron,0.990739769
-97.41428375,25.93779945,2522,75242,texas,cameron,0.990739769
-97.4257431,25.93779945,2522,75243,texas,cameron,0.990739769
-97.4486618,25.93779945,2522,75244,texas,cameron,0.990739769
-97.47731018,25.93779945,2522,75245,texas,cameron,0.990739769
-97.49449921,25.93779945,2522,75246,texas,cameron,0.990739769
-97.52314758,25.93779945,2522,75247,texas,cameron,0.990739769
-97.61481476,25.97790527,2522,75248,texas,cameron,0.990739769
-97.64920044,26.03520203,2522,75249,texas,cameron,0.990739769
-97.67784882,26.0409317,2522,75250,texas,cameron,0.990739769
-97.70648956,26.03520203,2522,75251,texas,cameron,0.990739769
-97.73514557,26.03520203,2522,75252,texas,cameron,0.990739769
-97.76952362,26.04666138,2522,75253,texas,cameron,0.990739769
-97.79243469,26.0409317,2522,75254,texas,cameron,0.990739769
-97.80962372,26.0638504,2522,75255,texas,cameron,0.990739769
-97.82681274,26.05239105,2522,75256,texas,cameron,0.990739769
-97.84400177,26.06958008,2522,75257,texas,cameron,0.990739769
-97.86692047,26.06958008,2522,75258,texas,cameron,0.990739769
-94.81878662,33.00236893,2523,75260,texas,camp,0.987455197
-94.73857117,32.93361664,2523,75261,texas,camp,0.987455197
-95.15110016,32.93361664,2523,75262,texas,camp,0.987455197
-95.15110016,32.99090958,2523,75263,texas,camp,0.987455197
-95.15682983,33.03674698,2523,75264,texas,camp,0.987455197
-95.13391113,33.053936,2523,75265,texas,camp,0.987455197
-95.09954071,33.08258438,2523,75266,texas,camp,0.987455197
-95.05370331,33.09977341,2523,75267,texas,camp,0.987455197
-94.94483185,33.10549927,2523,75268,texas,camp,0.987455197
-94.92192078,33.07112503,2523,75269,texas,camp,0.987455197
-94.85316467,33.0310173,2523,75270,texas,camp,0.987455197
-94.81878662,33.00236893,2523,75271,texas,camp,0.987455197
-101.6197968,35.18533707,2524,75273,texas,carson,0.977130004
-101.6197968,35.61505508,2524,75274,texas,carson,0.977130004
-101.0812149,35.61505508,2524,75275,texas,carson,0.977130004
